MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate,Date/Time/GMT
77127213,USFS 1079,,,0.017,0.013,16.7,0.4,163,16.8,91,40,13.9,20.7,0,,PM 2.5,4/23/22 5:05,4/23/22 5:05,4/23/22 5:05
77127707,USFS 1079,,,0.003,0.006,16.7,0.3,186,16.8,84,39,13.9,19.9,0,,PM 2.5,4/23/22 6:06,4/23/22 6:07,4/23/22 6:07
77128146,USFS 1079,,,0.011,0.012,16.7,0.3,235,15.9,86,38,13.9,19.6,0,,PM 2.5,4/23/22 7:06,4/23/22 7:07,4/23/22 7:07
77128588,USFS 1079,,,0.011,0.009,16.7,0.3,233,15.4,85,38,13.8,19.3,0,,PM 2.5,4/23/22 8:05,4/23/22 8:06,4/23/22 8:06
77129021,USFS 1079,,,0.01,0.012,16.7,0.3,234,15,86,38,13.8,18.9,0,,PM 2.5,4/23/22 9:05,4/23/22 9:05,4/23/22 9:05
77129603,USFS 1079,,,0.016,0.014,16.7,0.3,234,14.5,89,39,13.9,18.5,0,,PM 2.5,4/23/22 10:05,4/23/22 10:06,4/23/22 10:06
77130172,USFS 1079,,,0.013,0.013,16.7,0.3,254,13.9,90,40,13.8,17.8,0,,PM 2.5,4/23/22 11:05,4/23/22 11:06,4/23/22 11:06
77131127,USFS 1079,,,0.02,0.017,16.7,0.5,118,13.5,92,42,13.8,16.9,0,,PM 2.5,4/23/22 12:05,4/23/22 12:05,4/23/22 12:05
77132044,USFS 1079,,,-0.005,-0.005,16.7,0.6,126,15.9,84,43,13.8,17.7,0,,PM 2.5,4/23/22 13:05,4/23/22 13:09,4/23/22 13:09
77132601,USFS 1079,,,-0.005,-0.004,16.7,0.8,130,19.3,75,39,13.8,20.5,0,,PM 2.5,4/23/22 14:05,4/23/22 14:05,4/23/22 14:05
77133177,USFS 1079,,,-0.005,-0.005,16.7,1,157,22.3,62,32,13.8,23.6,0,,PM 2.5,4/23/22 15:05,4/23/22 15:05,4/23/22 15:05
77133689,USFS 1079,,,0.001,0.005,16.7,1.2,183,24,54,28,13.8,25.9,0,,PM 2.5,4/23/22 16:05,4/23/22 16:06,4/23/22 16:06
77134246,USFS 1079,,,0.003,0.001,16.7,1.3,138,25.9,48,26,13.8,27.6,0,,PM 2.5,4/23/22 17:06,4/23/22 17:09,4/23/22 17:09
77134871,USFS 1079,,,0.008,0.003,16.7,1.4,166,27.5,38,21,13.8,29.8,0,,PM 2.5,4/23/22 18:05,4/23/22 18:05,4/23/22 18:05
77135617,USFS 1079,,,-0.004,0,16.7,1.4,120,29.3,33,17,13.8,33.2,0,,PM 2.5,4/23/22 19:05,4/23/22 19:05,4/23/22 19:05
77136465,USFS 1079,,,0.009,0.013,16.7,1.1,137,30.7,31,15,13.7,36.6,0,,PM 2.5,4/23/22 20:07,4/23/22 20:08,4/23/22 20:08
77137222,USFS 1079,,,0.004,0.004,16.7,1.1,124,31.2,31,14,13.7,38,0,,PM 2.5,4/23/22 21:06,4/23/22 21:07,4/23/22 21:07
77137685,USFS 1079,,,0.014,0.008,16.7,1.1,128,29.8,34,15,13.7,36.7,0,,PM 2.5,4/23/22 22:05,4/23/22 22:06,4/23/22 22:06
77138254,USFS 1079,,,-0.001,0.007,16.7,0.9,140,28.7,36,17,13.7,34.4,0,,PM 2.5,4/23/22 23:05,4/23/22 23:06,4/23/22 23:06
77139437,USFS 1079,,,0.012,0.009,16.7,0.6,151,26.4,46,21,13.8,31.3,0,,PM 2.5,4/24/22 0:05,4/24/22 0:06,4/24/22 0:06
77140059,USFS 1079,,,0,0.002,16.6,0.3,217,23.5,58,25,13.9,28.2,0,,PM 2.5,4/24/22 1:05,4/24/22 1:05,4/24/22 1:05
77140593,USFS 1079,,,0.007,0.009,16.7,0.3,219,21.3,68,29,13.9,25.8,0,,PM 2.5,4/24/22 2:05,4/24/22 2:05,4/24/22 2:05
77141087,USFS 1079,,,0.011,0.008,16.7,0.4,165,19.5,79,35,13.9,23.7,0,,PM 2.5,4/24/22 3:06,4/24/22 3:07,4/24/22 3:07
77141493,USFS 1079,,,0.009,0.011,16.7,0.4,158,18.9,80,38,13.9,22.2,0,,PM 2.5,4/24/22 4:05,4/24/22 4:05,4/24/22 4:05
77141953,USFS 1079,,,0.006,0.005,16.7,0.5,131,18.8,77,37,13.9,21.6,0,,PM 2.5,4/24/22 5:05,4/24/22 5:07,4/24/22 5:07
77142386,USFS 1079,,,0.005,0.004,16.7,0.5,153,19,75,37,13.9,21.4,0,,PM 2.5,4/24/22 6:05,4/24/22 6:05,4/24/22 6:05
77142831,USFS 1079,,,0.008,0.014,16.7,0.5,151,18.5,76,37,13.9,21.1,0,,PM 2.5,4/24/22 7:05,4/24/22 7:05,4/24/22 7:05
77143321,USFS 1079,,,0.009,-0.001,16.7,0.5,158,18.1,78,38,13.9,20.7,0,,PM 2.5,4/24/22 8:05,4/24/22 8:05,4/24/22 8:05
77143853,USFS 1079,,,0.011,0.016,16.7,0.3,177,17.3,82,39,13.8,20.3,0,,PM 2.5,4/24/22 9:05,4/24/22 9:05,4/24/22 9:05
77144475,USFS 1079,,,0.014,0.016,16.7,0.3,251,16.3,87,40,13.8,19.8,0,,PM 2.5,4/24/22 10:05,4/24/22 10:06,4/24/22 10:06
77144984,USFS 1079,,,0.008,0.007,16.7,0.4,304,15.9,89,41,13.9,19.3,0,,PM 2.5,4/24/22 11:05,4/24/22 11:08,4/24/22 11:08
77145701,USFS 1079,,,0.013,0.015,16.7,0.7,59,15.7,90,43,13.8,18.6,0,,PM 2.5,4/24/22 12:05,4/24/22 12:05,4/24/22 12:05
77146193,USFS 1079,,,-0.005,-0.005,16.7,0.8,106,17.4,85,44,13.9,19.2,0,,PM 2.5,4/24/22 13:05,4/24/22 13:06,4/24/22 13:06
77146625,USFS 1079,,,-0.005,-0.003,16.7,0.8,132,20,76,39,13.8,21.4,0,,PM 2.5,4/24/22 14:05,4/24/22 14:05,4/24/22 14:05
77147148,USFS 1079,,,-0.005,-0.005,16.7,1.1,181,22.5,67,35,13.8,24.1,0,,PM 2.5,4/24/22 15:05,4/24/22 15:06,4/24/22 15:06
77147722,USFS 1079,,,-0.002,0,16.7,1.1,157,24.5,57,30,13.8,26.4,0,,PM 2.5,4/24/22 16:05,4/24/22 16:05,4/24/22 16:05
77148285,USFS 1079,,,0.032,0.029,16.7,1,180,25.2,54,27,13.8,28.2,0,,PM 2.5,4/24/22 17:05,4/24/22 17:05,4/24/22 17:05
77148804,USFS 1079,,,0.019,0.02,16.7,1,120,27.2,45,23,13.8,30.4,0,,PM 2.5,4/24/22 18:06,4/24/22 18:07,4/24/22 18:07
77149710,USFS 1079,,,0.016,0.022,16.7,1,145,28.4,40,19,13.7,33.1,0,,PM 2.5,4/24/22 19:05,4/24/22 19:05,4/24/22 19:05
77150343,USFS 1079,,,0.018,0.013,16.7,0.8,170,28.2,41,18,13.6,34.1,0,,PM 2.5,4/24/22 20:05,4/24/22 20:06,4/24/22 20:06
77151038,USFS 1079,,,0.011,0.013,16.7,0.8,132,29,39,17,13.6,35.1,0,,PM 2.5,4/24/22 21:05,4/24/22 21:07,4/24/22 21:07
77151663,USFS 1079,,,0.018,0.018,16.7,0.9,122,30.4,34,16,13.6,36.6,0,,PM 2.5,4/24/22 22:05,4/24/22 22:06,4/24/22 22:06
77152338,USFS 1079,,,0.016,0.016,16.7,0.7,157,29.2,37,16,13.5,36.4,0,,PM 2.5,4/24/22 23:05,4/24/22 23:05,4/24/22 23:05
77152971,USFS 1079,32.3708,-84.84063,,,,,,,,,,,,13.8,,4/24/22 23:56,4/24/22 23:56,4/24/22 23:56
77153134,USFS 1079,,,0.024,0.02,16.7,0.5,176,27,48,19,13.6,33.1,0,,PM 2.5,4/25/22 0:05,4/25/22 0:09,4/25/22 0:09
77154084,USFS 1079,,,0.004,0.004,16.6,0.3,231,23.8,62,25,13.8,29.5,0,,PM 2.5,4/25/22 1:07,4/25/22 1:08,4/25/22 1:08
77154875,USFS 1079,,,0.007,0.007,16.7,0.3,211,21.5,73,31,13.8,26.4,0,,PM 2.5,4/25/22 2:05,4/25/22 2:05,4/25/22 2:05
77155446,USFS 1079,,,0.016,0.016,16.7,0.4,160,20,81,36,13.8,24.1,0,,PM 2.5,4/25/22 3:05,4/25/22 3:05,4/25/22 3:05
77155976,USFS 1079,,,0.01,0.011,16.7,0.4,151,19.1,83,38,13.8,22.5,0,,PM 2.5,4/25/22 4:06,4/25/22 4:07,4/25/22 4:07
77156874,USFS 1079,,,0.01,0.013,16.7,0.3,215,18.2,86,39,13.8,21.9,0,,PM 2.5,4/25/22 5:07,4/25/22 6:05,4/25/22 6:05
77156864,USFS 1079,,,0.015,0.012,16.7,0.3,173,17.3,90,41,13.8,21,0,,PM 2.5,4/25/22 6:05,4/25/22 6:05,4/25/22 6:05
77157332,USFS 1079,,,0.017,0.019,16.7,0.4,168,16.6,93,42,13.8,20.3,0,,PM 2.5,4/25/22 7:05,4/25/22 7:06,4/25/22 7:06
77157795,USFS 1079,,,0.007,0.005,16.7,0.3,274,16.3,92,42,13.8,19.8,0,,PM 2.5,4/25/22 8:05,4/25/22 8:06,4/25/22 8:06
77158279,USFS 1079,,,0.014,0.014,16.7,0.3,218,15.8,93,42,13.8,19.5,0,,PM 2.5,4/25/22 9:05,4/25/22 9:05,4/25/22 9:05
77158883,USFS 1079,,,0.011,0.008,16.7,0.3,229,15.8,94,43,13.8,19.4,0,,PM 2.5,4/25/22 10:05,4/25/22 10:05,4/25/22 10:05
77160066,USFS 1079,,,0.014,0.021,16.7,0.3,225,15.8,95,43,13.8,19.4,0,,PM 2.5,4/25/22 11:05,4/25/22 11:05,4/25/22 11:05
77161672,USFS 1079,,,0.015,0.011,16.7,0.3,231,16.2,96,44,13.8,19.7,0,,PM 2.5,4/25/22 12:05,4/25/22 12:05,4/25/22 12:05
77163528,USFS 1079,,,0.001,0,16.7,0.5,214,18.9,91,44,13.7,22.1,0,,PM 2.5,4/25/22 13:05,4/25/22 13:06,4/25/22 13:06
77164660,USFS 1079,,,-0.005,-0.005,16.7,1.3,208,21.6,80,40,13.8,23.6,0,,PM 2.5,4/25/22 14:05,4/25/22 14:05,4/25/22 14:05
77165565,USFS 1079,,,-0.005,-0.001,16.7,1.8,213,23.8,71,37,13.8,25.4,0,,PM 2.5,4/25/22 15:06,4/25/22 15:09,4/25/22 15:09
77166526,USFS 1079,,,0.004,-0.002,16.7,1.9,216,25.2,66,34,13.8,26.9,0,,PM 2.5,4/25/22 16:05,4/25/22 16:05,4/25/22 16:05
77167384,USFS 1079,,,-0.004,-0.003,16.7,1.8,217,26.8,59,30,13.8,29.1,0,,PM 2.5,4/25/22 17:05,4/25/22 17:06,4/25/22 17:06
77168567,USFS 1079,,,0,0,16.7,1.6,208,28.6,49,25,13.8,31.3,0,,PM 2.5,4/25/22 18:05,4/25/22 18:06,4/25/22 18:06
77169819,USFS 1079,,,0,-0.003,16.7,1.7,220,30.3,38,19,13.7,34.7,0,,PM 2.5,4/25/22 19:05,4/25/22 19:06,4/25/22 19:06
77171156,USFS 1079,,,0.007,0.015,16.7,1.6,213,31.3,35,16,13.7,38.1,0,,PM 2.5,4/25/22 20:05,4/25/22 20:05,4/25/22 20:05
77172723,USFS 1079,,,0.022,0.014,16.7,1.6,208,31,35,16,13.7,38.1,0,,PM 2.5,4/25/22 21:05,4/25/22 21:05,4/25/22 21:05
77174980,USFS 1079,,,0.025,0.028,16.7,1.2,184,31.8,35,16,13.7,38.6,0,,PM 2.5,4/25/22 22:05,4/25/22 22:09,4/25/22 22:09
77176917,USFS 1079,,,0.012,0.017,16.7,1,212,29.6,41,17,13.7,36.5,0,,PM 2.5,4/25/22 23:05,4/25/22 23:05,4/25/22 23:05
77177957,USFS 1079,,,0.01,0.001,16.7,0.3,210,28.3,49,21,13.7,33.7,0,,PM 2.5,4/26/22 0:05,4/26/22 0:06,4/26/22 0:06
77178663,USFS 1079,,,0.01,0.011,16.6,0.3,214,25.9,59,25,13.8,31.1,0,,PM 2.5,4/26/22 1:05,4/26/22 1:07,4/26/22 1:07
77179288,USFS 1079,,,0.014,0.011,16.7,0.3,203,23.4,78,33,13.8,28.2,0,,PM 2.5,4/26/22 2:05,4/26/22 2:06,4/26/22 2:06
77179913,USFS 1079,,,0.008,0.008,16.7,0.3,173,22.5,82,36,13.8,26.2,0,,PM 2.5,4/26/22 3:05,4/26/22 3:05,4/26/22 3:05
77180386,USFS 1079,,,0.034,0.042,16.7,1.1,217,22.5,76,36,13.8,25.5,0,,PM 2.5,4/26/22 4:05,4/26/22 4:06,4/26/22 4:06
77180811,USFS 1079,,,0.066,0.061,16.7,1.2,212,22.1,79,38,13.7,24.6,0,,PM 2.5,4/26/22 5:05,4/26/22 5:05,4/26/22 5:05
77181264,USFS 1079,,,0.028,0.03,16.7,1.2,210,21.8,80,39,13.8,24.2,0,,PM 2.5,4/26/22 6:05,4/26/22 6:06,4/26/22 6:06
77181774,USFS 1079,,,0.015,0.014,16.7,1.3,217,21.6,81,40,13.8,23.9,0,,PM 2.5,4/26/22 7:06,4/26/22 7:07,4/26/22 7:07
77182215,USFS 1079,,,0.017,0.017,16.7,1,212,21.2,84,41,13.7,23.6,0,,PM 2.5,4/26/22 8:05,4/26/22 8:05,4/26/22 8:05
77182673,USFS 1079,,,0.022,0.019,16.7,0.3,217,20.2,89,41,13.7,23.5,0,,PM 2.5,4/26/22 9:05,4/26/22 9:05,4/26/22 9:05
77183249,USFS 1079,,,0.026,0.031,16.7,0.5,220,19.7,92,42,13.7,23.1,0,,PM 2.5,4/26/22 10:05,4/26/22 10:05,4/26/22 10:05
77184955,USFS 1079,,,0.007,0.001,16.7,0.6,216,19.7,92,43,13.7,22.7,0,,PM 2.5,4/26/22 11:05,4/26/22 11:06,4/26/22 11:06
77187411,USFS 1079,,,0.019,0.024,16.7,0.5,213,19,95,44,13.7,22.3,0,,PM 2.5,4/26/22 12:05,4/26/22 12:06,4/26/22 12:06
77189617,USFS 1079,,,-0.003,-0.003,16.7,1.3,218,19.9,92,45,13.7,22.7,0,,PM 2.5,4/26/22 13:05,4/26/22 13:05,4/26/22 13:05
77190809,USFS 1079,,,-0.005,-0.005,16.7,1.3,259,21.9,81,41,13.8,23.7,0,,PM 2.5,4/26/22 14:05,4/26/22 14:05,4/26/22 14:05
77192099,USFS 1079,,,-0.005,-0.005,16.7,1.5,249,23.8,72,37,13.7,25.5,0,,PM 2.5,4/26/22 15:05,4/26/22 15:05,4/26/22 15:05
77193543,USFS 1079,,,0.004,0.009,16.7,1.6,257,24.9,68,33,13.7,27.8,0,,PM 2.5,4/26/22 16:05,4/26/22 16:05,4/26/22 16:05
77195171,USFS 1079,,,-0.004,-0.005,16.7,1.3,286,25.8,63,30,13.7,29.2,0,,PM 2.5,4/26/22 17:05,4/26/22 17:06,4/26/22 17:06
77196518,USFS 1079,,,-0.003,-0.004,16.7,1,297,26.8,57,27,13.7,30.7,0,,PM 2.5,4/26/22 18:05,4/26/22 18:06,4/26/22 18:06
77197830,USFS 1079,,,0.012,0.011,16.7,1.4,308,27.2,53,24,13.8,32,0,,PM 2.5,4/26/22 19:05,4/26/22 19:05,4/26/22 19:05
77199110,USFS 1079,,,0.001,0.007,16.7,1.5,352,26.3,57,26,13.7,30.9,0,,PM 2.5,4/26/22 20:05,4/26/22 20:10,4/26/22 20:10
77200509,USFS 1079,,,0.015,0.011,16.7,1.5,313,25.2,62,27,13.7,30.1,0,,PM 2.5,4/26/22 21:06,4/26/22 21:07,4/26/22 21:07
77201940,USFS 1079,,,0.001,0.001,16.7,1.5,343,23,68,30,13.8,27.2,0,,PM 2.5,4/26/22 22:05,4/26/22 22:06,4/26/22 22:06
77203995,USFS 1079,,,0.006,0.012,16.7,1.2,343,21.6,73,33,13.8,25.6,0,,PM 2.5,4/26/22 23:05,4/26/22 23:05,4/26/22 23:05
77205430,USFS 1079,32.37084,-84.84061,,,,,,,,,,,,13.3,,4/26/22 23:56,4/26/22 23:56,4/26/22 23:56
77205645,USFS 1079,,,0.008,0.004,16.7,1.3,3,20.3,77,35,13.7,23.8,0,,PM 2.5,4/27/22 0:05,4/27/22 0:05,4/27/22 0:05
77206515,USFS 1079,,,-0.002,0.001,16.6,1.1,350,18.9,80,38,13.8,22.1,0,,PM 2.5,4/27/22 1:05,4/27/22 1:05,4/27/22 1:05
77207082,USFS 1079,,,0.009,0.012,16.7,0.5,305,17.8,83,39,13.8,20.8,0,,PM 2.5,4/27/22 2:05,4/27/22 2:05,4/27/22 2:05
77207612,USFS 1079,,,0.008,0.007,16.7,0.3,268,16.6,88,40,13.8,20.1,0,,PM 2.5,4/27/22 3:05,4/27/22 3:06,4/27/22 3:06
77208166,USFS 1079,,,0.01,0.008,16.7,0.3,227,15.7,92,41,13.8,19.4,0,,PM 2.5,4/27/22 4:05,4/27/22 4:05,4/27/22 4:05
77208697,USFS 1079,,,0,0.002,16.7,0.5,298,15.1,88,41,13.8,18.6,0,,PM 2.5,4/27/22 5:05,4/27/22 5:06,4/27/22 5:06
77209208,USFS 1079,,,0.004,0.003,16.7,0.7,2,14.7,76,37,13.8,17.5,0,,PM 2.5,4/27/22 6:05,4/27/22 6:06,4/27/22 6:06
77209660,USFS 1079,,,0.005,0.008,16.7,0.8,4,13.8,74,36,13.8,16.5,0,,PM 2.5,4/27/22 7:05,4/27/22 7:06,4/27/22 7:06
77210112,USFS 1079,,,0.005,-0.002,16.7,0.8,6,12.8,74,36,13.8,15.5,0,,PM 2.5,4/27/22 8:05,4/27/22 8:05,4/27/22 8:05
77210561,USFS 1079,,,0.006,0.006,16.7,0.7,339,11.9,74,36,13.8,14.7,0,,PM 2.5,4/27/22 9:05,4/27/22 9:05,4/27/22 9:05
77211176,USFS 1079,,,0.003,0.007,16.7,0.9,3,10.9,76,37,13.8,13.8,0,,PM 2.5,4/27/22 10:05,4/27/22 10:06,4/27/22 10:06
77212743,USFS 1079,,,0.01,0.007,16.7,0.5,315,10.1,78,38,13.8,13,0,,PM 2.5,4/27/22 11:06,4/27/22 11:07,4/27/22 11:07
77214493,USFS 1079,,,0.007,0.008,16.7,0.7,351,9.6,81,38,13.8,12.7,0,,PM 2.5,4/27/22 12:05,4/27/22 12:05,4/27/22 12:05
77216218,USFS 1079,,,-0.001,-0.002,16.7,1.3,21,11.1,73,38,13.8,13,0,,PM 2.5,4/27/22 13:05,4/27/22 13:05,4/27/22 13:05
77217374,USFS 1079,,,0,-0.001,16.7,1.7,34,13.7,64,34,13.8,14.8,0,,PM 2.5,4/27/22 14:05,4/27/22 14:05,4/27/22 14:05
77218621,USFS 1079,,,-0.001,0.004,16.7,1.8,49,16.6,54,30,13.8,17.5,0,,PM 2.5,4/27/22 15:05,4/27/22 15:06,4/27/22 15:06
77219828,USFS 1079,,,0.007,0.004,16.7,1.8,39,19.4,45,26,13.8,20.4,0,,PM 2.5,4/27/22 16:06,4/27/22 16:07,4/27/22 16:07
77221031,USFS 1079,,,0.005,0.004,16.7,1.6,49,22,38,22,13.8,23.4,0,,PM 2.5,4/27/22 17:05,4/27/22 17:05,4/27/22 17:05
77222329,USFS 1079,,,0.004,0.006,16.7,1.5,40,23.4,35,19,13.8,25.8,0,,PM 2.5,4/27/22 18:05,4/27/22 18:06,4/27/22 18:06
77223677,USFS 1079,,,-0.001,-0.002,16.7,1.6,37,25.4,31,16,13.8,29.3,0,,PM 2.5,4/27/22 19:05,4/27/22 19:06,4/27/22 19:06
77224821,USFS 1079,,,0.008,0.005,16.7,1.5,14,26.8,28,13,13.7,33.4,0,,PM 2.5,4/27/22 20:05,4/27/22 20:05,4/27/22 20:05
77226047,USFS 1079,,,0.006,0.01,16.7,1.2,344,27.6,26,11,13.7,35.5,0,,PM 2.5,4/27/22 21:05,4/27/22 21:07,4/27/22 21:07
77226927,USFS 1079,,,0.005,0.002,16.7,1.2,320,27.6,25,11,13.7,35.6,0,,PM 2.5,4/27/22 22:05,4/27/22 22:05,4/27/22 22:05
77228508,USFS 1079,,,0.003,0.002,16.7,1,338,26.5,25,11,13.7,33.9,0,,PM 2.5,4/27/22 23:05,4/27/22 23:05,4/27/22 23:05
77230211,USFS 1079,,,0.007,0.011,16.7,0.7,2,24.5,31,14,13.8,30.2,0,,PM 2.5,4/28/22 0:05,4/28/22 0:05,4/28/22 0:05
77231044,USFS 1079,,,0.007,0.001,16.6,0.4,319,21.9,38,18,13.9,26.4,0,,PM 2.5,4/28/22 1:05,4/28/22 1:06,4/28/22 1:06
77231581,USFS 1079,,,0.003,0.012,16.7,0.3,219,18.6,50,22,14,23.3,0,,PM 2.5,4/28/22 2:05,4/28/22 2:06,4/28/22 2:06
77232089,USFS 1079,,,0.012,0.01,16.7,0.3,204,16,71,31,13.9,20.6,0,,PM 2.5,4/28/22 3:05,4/28/22 3:05,4/28/22 3:05
77232678,USFS 1079,,,0.008,0.005,16.7,0.3,245,14.3,78,34,13.8,18.6,0,,PM 2.5,4/28/22 4:07,4/28/22 4:08,4/28/22 4:08
77233196,USFS 1079,,,0.003,0.005,16.7,0.8,5,13.7,77,36,13.8,17,0,,PM 2.5,4/28/22 5:06,4/28/22 5:08,4/28/22 5:08
77233712,USFS 1079,,,0.01,0.007,16.7,0.6,6,14.3,65,32,13.8,16.6,0,,PM 2.5,4/28/22 6:05,4/28/22 6:06,4/28/22 6:06
77234231,USFS 1079,,,0.01,0.008,16.7,0.4,290,13.3,68,32,13.8,16.4,0,,PM 2.5,4/28/22 7:05,4/28/22 7:05,4/28/22 7:05
77234734,USFS 1079,,,0.015,0.02,16.7,0.3,234,11.6,76,33,13.8,15.8,0,,PM 2.5,4/28/22 8:05,4/28/22 8:06,4/28/22 8:06
77235218,USFS 1079,,,0.011,0.015,16.7,0.3,244,10.6,82,36,13.8,14.7,0,,PM 2.5,4/28/22 9:05,4/28/22 9:05,4/28/22 9:05
77235808,USFS 1079,,,0.011,0.007,16.7,0.4,304,10.4,82,37,13.8,14,0,,PM 2.5,4/28/22 10:05,4/28/22 10:06,4/28/22 10:06
77237202,USFS 1079,,,0.013,0.013,16.7,0.6,25,10,82,38,13.8,13.4,0,,PM 2.5,4/28/22 11:05,4/28/22 11:05,4/28/22 11:05
77239356,USFS 1079,,,0.012,0.009,16.7,0.7,17,10,83,40,13.8,12.7,0,,PM 2.5,4/28/22 12:06,4/28/22 12:07,4/28/22 12:07
77241217,USFS 1079,,,0.003,0.007,16.7,1.1,37,13.4,67,36,13.8,14.5,0,,PM 2.5,4/28/22 13:05,4/28/22 13:06,4/28/22 13:06
77242273,USFS 1079,,,0.018,0.013,16.7,1.4,47,16.4,61,33,13.9,17.4,0,,PM 2.5,4/28/22 14:05,4/28/22 14:07,4/28/22 14:07
77243069,USFS 1079,,,0.01,0.013,16.7,1,75,20,54,30,13.9,20.8,0,,PM 2.5,4/28/22 15:05,4/28/22 15:05,4/28/22 15:05
77243756,USFS 1079,,,0.01,0.006,16.7,1.3,94,23.9,37,22,13.9,24.8,0,,PM 2.5,4/28/22 16:05,4/28/22 16:05,4/28/22 16:05
77244784,USFS 1079,,,0.006,0.012,16.7,1.4,116,25.8,29,17,13.9,27.4,0,,PM 2.5,4/28/22 17:05,4/28/22 17:05,4/28/22 17:05
77245865,USFS 1079,,,0.009,0.008,16.7,1.3,124,26.9,25,14,13.8,29.3,0,,PM 2.5,4/28/22 18:05,4/28/22 18:05,4/28/22 18:05
77246969,USFS 1079,,,0.005,0,16.7,1.1,154,28.9,21,11,13.9,32.9,0,,PM 2.5,4/28/22 19:05,4/28/22 19:06,4/28/22 19:06
77248018,USFS 1079,,,0.012,0.014,16.7,1.4,93,29.3,19,9,13.8,36.3,0,,PM 2.5,4/28/22 20:06,4/28/22 20:07,4/28/22 20:07
77249323,USFS 1079,,,0.008,0.011,16.7,1.3,132,29.7,18,9,13.8,37,0,,PM 2.5,4/28/22 21:05,4/28/22 21:05,4/28/22 21:05
77250802,USFS 1079,,,0.013,0.011,16.7,1.1,161,29.4,19,9,13.8,37.4,0,,PM 2.5,4/28/22 22:05,4/28/22 22:07,4/28/22 22:07
77252663,USFS 1079,,,0.005,0.006,16.7,0.8,127,28.5,20,10,13.8,35.6,0,,PM 2.5,4/28/22 23:05,4/28/22 23:05,4/28/22 23:05
77253832,USFS 1079,32.37071,-84.84059,,,,,,,,,,,,13.2,,4/28/22 23:57,4/28/22 23:57,4/28/22 23:57
77254008,USFS 1079,,,0.012,0.013,16.7,0.5,159,26.2,28,12,13.8,32.3,0,,PM 2.5,4/29/22 0:06,4/29/22 0:07,4/29/22 0:07
77254681,USFS 1079,,,0.007,0.003,16.6,0.3,231,22.5,38,17,14,28.1,0,,PM 2.5,4/29/22 1:05,4/29/22 1:05,4/29/22 1:05
77255208,USFS 1079,,,0.012,0.013,16.7,0.3,189,19,55,24,14,24.2,0,,PM 2.5,4/29/22 2:06,4/29/22 2:07,4/29/22 2:07
77255718,USFS 1079,,,0.009,0.01,16.7,0.7,115,17.7,61,29,14,21.2,0,,PM 2.5,4/29/22 3:05,4/29/22 3:06,4/29/22 3:06
77256276,USFS 1079,,,0.011,0.01,16.7,0.5,130,16.8,60,29,14,19.6,0,,PM 2.5,4/29/22 4:05,4/29/22 4:08,4/29/22 4:08
77256739,USFS 1079,,,0.013,0.011,16.7,0.4,165,15.7,65,31,13.9,18.8,0,,PM 2.5,4/29/22 5:05,4/29/22 5:05,4/29/22 5:05
77257376,USFS 1079,,,0.012,0.014,16.7,0.3,217,15.3,66,31,13.9,18.5,0,,PM 2.5,4/29/22 6:05,4/29/22 6:05,4/29/22 6:05
77257895,USFS 1079,,,0.01,0.008,16.7,0.3,215,15.5,65,31,14,18.5,0,,PM 2.5,4/29/22 7:05,4/29/22 7:06,4/29/22 7:06
77258541,USFS 1079,,,0.015,0.015,16.7,0.3,225,15.5,65,30,14,18.6,0,,PM 2.5,4/29/22 8:06,4/29/22 8:07,4/29/22 8:07
77259475,USFS 1079,,,0.014,0.015,16.7,0.3,232,15.3,66,30,14,18.9,0,,PM 2.5,4/29/22 9:05,4/29/22 9:05,4/29/22 9:05
77260472,USFS 1079,,,0.013,0.012,16.7,0.3,267,14.1,74,33,14,18.1,0,,PM 2.5,4/29/22 10:06,4/29/22 10:07,4/29/22 10:07
77261820,USFS 1079,,,0.015,0.019,16.7,0.4,336,13.8,79,36,14,17.2,0,,PM 2.5,4/29/22 11:05,4/29/22 11:05,4/29/22 11:05
77263977,USFS 1079,,,0.013,0.013,16.7,0.6,49,14.1,78,37,13.9,17.1,0,,PM 2.5,4/29/22 12:05,4/29/22 12:07,4/29/22 12:07
77265622,USFS 1079,,,0.007,0.008,16.7,0.8,89,16.1,73,37,13.9,18,0,,PM 2.5,4/29/22 13:05,4/29/22 13:06,4/29/22 13:06
77267048,USFS 1079,,,0.005,0,16.7,0.9,141,19.4,66,35,13.9,20.6,0,,PM 2.5,4/29/22 14:05,4/29/22 14:05,4/29/22 14:05
77268425,USFS 1079,,,0.005,0.009,16.7,1.2,152,22.3,57,30,13.9,23.7,0,,PM 2.5,4/29/22 15:05,4/29/22 15:05,4/29/22 15:05
77269903,USFS 1079,,,0.007,0.006,16.7,1,166,24.3,49,26,13.9,26,0,,PM 2.5,4/29/22 16:05,4/29/22 16:06,4/29/22 16:06
77271114,USFS 1079,,,0.009,0.003,16.7,1.4,178,25.8,40,22,13.9,28.2,0,,PM 2.5,4/29/22 17:05,4/29/22 17:05,4/29/22 17:05
77272143,USFS 1079,,,0.005,0.012,16.7,1.2,166,27.5,34,19,13.9,30.1,0,,PM 2.5,4/29/22 18:06,4/29/22 18:07,4/29/22 18:07
