MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate
77010590,USFS 1078,,,0.003,-0.003,16.7,0.3,108,16.8,92,45,13.6,26.9,0,,PM 2.5,4/18/2022 4:05:14 AM,4/18/2022 4:06:00 AM
77011253,USFS 1078,,,-0.002,0.009,16.7,0.3,301,16.8,93,45,13.6,27.0,0,,PM 2.5,4/18/2022 5:06:33 AM,4/18/2022 5:07:00 AM
77011652,USFS 1078,,,-0.001,-0.005,16.7,0.3,175,17.0,93,48,13.5,27.0,0,,PM 2.5,4/18/2022 6:05:14 AM,4/18/2022 6:05:00 AM
77012119,USFS 1078,,,0.002,0.001,16.7,0.3,138,17.2,93,51,13.5,26.3,0,,PM 2.5,4/18/2022 7:05:14 AM,4/18/2022 7:06:00 AM
77012563,USFS 1078,,,-0.001,-0.000,16.7,0.3,158,17.3,92,51,13.5,26.3,0,,PM 2.5,4/18/2022 8:05:14 AM,4/18/2022 8:05:00 AM
77013019,USFS 1078,,,0.003,-0.000,16.7,0.3,244,16.8,91,48,13.5,26.6,0,,PM 2.5,4/18/2022 9:06:32 AM,4/18/2022 9:07:00 AM
77013505,USFS 1078,,,0.010,0.013,16.7,0.3,232,16.1,92,45,13.6,26.4,0,,PM 2.5,4/18/2022 10:05:13 AM,4/18/2022 10:05:00 AM
77015121,USFS 1078,,,-0.005,-0.005,16.7,0.3,285,14.9,92,45,13.6,25.2,0,,PM 2.5,4/18/2022 11:05:13 AM,4/18/2022 11:05:00 AM
77017077,USFS 1078,,,0.002,0.003,16.7,0.3,217,14.9,93,45,13.5,25.3,0,,PM 2.5,4/18/2022 12:05:13 PM,4/18/2022 12:06:00 PM
77019143,USFS 1078,,,0.002,0.001,16.7,0.3,204,16.1,92,45,13.5,26.8,0,,PM 2.5,4/18/2022 1:05:13 PM,4/18/2022 1:05:00 PM
77020749,USFS 1078,,,0.015,0.010,16.7,0.3,214,16.9,89,45,13.8,26.4,0,,PM 2.5,4/18/2022 2:05:13 PM,4/18/2022 2:05:00 PM
77022067,USFS 1078,,,-0.005,0.001,16.7,0.3,206,17.1,89,45,13.7,26.5,0,,PM 2.5,4/18/2022 3:05:13 PM,4/18/2022 3:05:00 PM
77022877,USFS 1078,,,0.022,0.013,16.7,0.3,202,18.3,86,44,13.8,26.6,0,,PM 2.5,4/18/2022 4:05:13 PM,4/18/2022 4:05:00 PM
77023805,USFS 1078,,,-0.002,-0.000,16.7,0.3,243,20.2,78,41,13.9,27.6,0,,PM 2.5,4/18/2022 5:05:13 PM,4/18/2022 5:05:00 PM
77024689,USFS 1078,,,-0.001,-0.001,16.7,0.3,255,22.2,69,36,13.9,29.6,0,,PM 2.5,4/18/2022 6:05:13 PM,4/18/2022 6:05:00 PM
77025531,USFS 1078,,,0.002,-0.000,16.7,1.3,300,23.6,62,32,13.9,31.5,0,,PM 2.5,4/18/2022 7:05:13 PM,4/18/2022 7:05:00 PM
77026464,USFS 1078,,,0.004,0.002,16.7,2.0,326,23.9,57,30,13.9,31.3,0,,PM 2.5,4/18/2022 8:05:13 PM,4/18/2022 8:05:00 PM
77027782,USFS 1078,,,0.006,0.014,16.7,2.3,313,23.4,53,27,13.9,32.0,0,,PM 2.5,4/18/2022 9:05:13 PM,4/18/2022 9:05:00 PM
77029211,USFS 1078,,,0.008,0.005,16.7,2.3,330,22.0,54,27,13.9,30.9,0,,PM 2.5,4/18/2022 10:05:13 PM,4/18/2022 10:06:00 PM
77031006,USFS 1078,,,0.002,0.005,16.7,0.4,330,19.5,54,28,13.9,27.6,0,,PM 2.5,4/18/2022 11:05:13 PM,4/18/2022 11:06:00 PM
77032202,USFS 1078,,,0.008,0.007,16.7,0.3,326,17.2,58,32,13.9,23.4,0,,PM 2.5,4/19/2022 12:05:14 AM,4/19/2022 12:05:00 AM
77032989,USFS 1078,,,0.003,0.007,16.6,0.5,316,15.1,63,36,14.0,20.5,0,,PM 2.5,4/19/2022 1:05:14 AM,4/19/2022 1:05:00 AM
77033507,USFS 1078,,,0.009,0.004,16.7,0.9,321,13.5,68,40,14.0,18.4,0,,PM 2.5,4/19/2022 2:05:13 AM,4/19/2022 2:05:00 AM
77034079,USFS 1078,,,-0.000,0.003,16.7,1.0,325,12.1,70,42,14.0,16.8,0,,PM 2.5,4/19/2022 3:05:13 AM,4/19/2022 3:06:00 AM
77034571,USFS 1078,,,0.005,-0.000,16.7,1.1,321,11.7,67,42,14.0,15.9,0,,PM 2.5,4/19/2022 4:05:13 AM,4/19/2022 4:05:00 AM
77035162,USFS 1078,,,0.007,0.008,16.7,0.4,247,9.5,78,44,13.9,15.2,0,,PM 2.5,4/19/2022 5:05:13 AM,4/19/2022 5:05:00 AM
77035606,USFS 1078,,,-0.000,-0.004,16.7,0.4,279,7.8,86,45,13.8,15.2,0,,PM 2.5,4/19/2022 6:05:13 AM,4/19/2022 6:05:00 AM
77036125,USFS 1078,,,-0.000,0.001,16.7,0.5,307,7.2,89,45,13.7,15.4,0,,PM 2.5,4/19/2022 7:05:14 AM,4/19/2022 7:05:00 AM
77036714,USFS 1078,,,-0.001,0.004,16.7,0.6,308,7.1,89,45,13.7,15.5,0,,PM 2.5,4/19/2022 8:05:13 AM,4/19/2022 8:05:00 AM
77037413,USFS 1078,,,0.009,0.008,16.7,0.5,266,6.5,89,45,13.7,14.9,0,,PM 2.5,4/19/2022 9:05:14 AM,4/19/2022 9:06:00 AM
77038073,USFS 1078,,,-0.002,-0.005,16.7,0.3,281,5.6,89,45,13.7,13.8,0,,PM 2.5,4/19/2022 10:05:13 AM,4/19/2022 10:05:00 AM
77039629,USFS 1078,,,0.017,0.022,16.7,0.4,313,5.2,90,45,13.7,13.7,0,,PM 2.5,4/19/2022 11:05:15 AM,4/19/2022 11:06:00 AM
77041460,USFS 1078,,,-0.005,-0.005,16.7,0.4,310,5.3,90,45,13.6,13.9,0,,PM 2.5,4/19/2022 12:05:13 PM,4/19/2022 12:05:00 PM
77043324,USFS 1078,,,0.015,0.017,16.7,0.8,322,8.2,85,44,13.8,16.7,0,,PM 2.5,4/19/2022 1:05:13 PM,4/19/2022 1:05:00 PM
77044456,USFS 1078,,,-0.005,-0.005,16.7,1.7,336,10.7,64,35,14.0,17.8,0,,PM 2.5,4/19/2022 2:05:14 PM,4/19/2022 2:05:00 PM
77045693,USFS 1078,,,0.004,0.009,16.7,2.6,344,12.0,46,26,14.0,19.1,0,,PM 2.5,4/19/2022 3:05:13 PM,4/19/2022 3:05:00 PM
77046639,USFS 1078,,,0.002,-0.005,16.7,2.4,344,13.7,37,21,14.0,21.0,0,,PM 2.5,4/19/2022 4:05:13 PM,4/19/2022 4:05:00 PM
77047621,USFS 1078,,,0.001,0.016,16.7,2.0,340,15.3,31,18,13.9,23.2,0,,PM 2.5,4/19/2022 5:05:14 PM,4/19/2022 5:05:00 PM
77048583,USFS 1078,,,0.005,-0.001,16.7,1.9,336,16.8,30,17,13.9,24.9,0,,PM 2.5,4/19/2022 6:05:14 PM,4/19/2022 6:05:00 PM
77049868,USFS 1078,,,0.003,-0.003,16.7,0.3,349,17.7,29,16,13.9,25.6,0,,PM 2.5,4/19/2022 7:05:14 PM,4/19/2022 7:05:00 PM
77050899,USFS 1078,,,0.001,0.009,16.7,0.3,328,18.8,26,15,13.9,27.0,0,,PM 2.5,4/19/2022 8:05:14 PM,4/19/2022 8:05:00 PM
77052418,USFS 1078,,,0.003,0.001,16.7,0.3,325,19.2,24,14,13.9,28.4,0,,PM 2.5,4/19/2022 9:05:14 PM,4/19/2022 9:05:00 PM
77053707,USFS 1078,,,0.002,0.002,16.7,1.5,311,19.4,23,13,13.9,28.7,0,,PM 2.5,4/19/2022 10:05:13 PM,4/19/2022 10:05:00 PM
77055414,USFS 1078,,,0.007,0.005,16.7,1.2,320,18.7,24,14,13.9,27.8,0,,PM 2.5,4/19/2022 11:05:14 PM,4/19/2022 11:05:00 PM
77056568,USFS 1078,32.45255,-84.77656,,,,,,,,,,,,12.3,,4/19/2022 11:56:08 PM,4/19/2022 11:56:00 PM
77056648,USFS 1078,,,0.007,0.008,16.7,0.5,263,15.9,36,18,13.9,23.8,0,,PM 2.5,4/20/2022 12:05:13 AM,4/20/2022 12:05:00 AM
77057350,USFS 1078,,,0.010,0.007,16.6,0.6,316,12.3,56,26,14.0,19.3,0,,PM 2.5,4/20/2022 1:05:13 AM,4/20/2022 1:05:00 AM
77057857,USFS 1078,,,0.003,0.014,16.7,0.5,314,10.5,63,32,14.0,16.0,0,,PM 2.5,4/20/2022 2:05:14 AM,4/20/2022 2:05:00 AM
77058375,USFS 1078,,,0.010,-0.001,16.7,0.3,295,8.8,75,39,14.0,14.2,0,,PM 2.5,4/20/2022 3:05:14 AM,4/20/2022 3:05:00 AM
77058875,USFS 1078,,,0.018,0.021,16.7,0.4,49,7.4,83,43,14.0,12.8,0,,PM 2.5,4/20/2022 4:05:14 AM,4/20/2022 4:05:00 AM
77059440,USFS 1078,,,0.009,0.010,16.7,0.4,46,6.7,87,45,13.9,12.4,0,,PM 2.5,4/20/2022 5:05:14 AM,4/20/2022 5:07:00 AM
77059910,USFS 1078,,,0.005,-0.005,16.7,0.3,331,6.0,89,45,13.8,12.4,0,,PM 2.5,4/20/2022 6:05:13 AM,4/20/2022 6:05:00 AM
77060366,USFS 1078,,,-0.005,-0.000,16.7,0.3,95,5.3,89,45,13.8,12.1,0,,PM 2.5,4/20/2022 7:05:13 AM,4/20/2022 7:05:00 AM
77060849,USFS 1078,,,0.009,0.018,16.7,0.3,348,4.6,90,45,13.8,11.7,0,,PM 2.5,4/20/2022 8:05:15 AM,4/20/2022 8:05:00 AM
77061311,USFS 1078,,,-0.002,-0.005,16.7,0.4,97,4.2,90,45,13.8,11.6,0,,PM 2.5,4/20/2022 9:05:13 AM,4/20/2022 9:05:00 AM
77061855,USFS 1078,,,0.002,0.006,16.7,0.4,60,4.0,89,45,13.8,11.2,0,,PM 2.5,4/20/2022 10:05:13 AM,4/20/2022 10:05:00 AM
77063436,USFS 1078,,,0.008,0.004,16.7,0.8,17,4.8,82,45,13.7,11.9,0,,PM 2.5,4/20/2022 11:06:34 AM,4/20/2022 11:07:00 AM
77065200,USFS 1078,,,0.012,0.014,16.7,1.0,23,5.9,72,44,13.9,11.2,0,,PM 2.5,4/20/2022 12:05:13 PM,4/20/2022 12:05:00 PM
77067198,USFS 1078,,,-0.005,-0.005,16.7,0.9,47,8.9,66,39,13.9,13.6,0,,PM 2.5,4/20/2022 1:05:13 PM,4/20/2022 1:05:00 PM
77068263,USFS 1078,,,0.001,0.004,16.7,1.5,87,13.2,53,30,13.9,18.9,0,,PM 2.5,4/20/2022 2:05:14 PM,4/20/2022 2:05:00 PM
77068985,USFS 1078,,,0.005,0.002,16.7,2.3,100,16.6,36,21,13.9,23.0,0,,PM 2.5,4/20/2022 3:05:13 PM,4/20/2022 3:06:00 PM
77069692,USFS 1078,,,0.002,0.004,16.7,3.0,103,19.1,30,17,13.9,26.1,0,,PM 2.5,4/20/2022 4:05:13 PM,4/20/2022 4:06:00 PM
77070612,USFS 1078,,,0.009,0.009,16.7,3.2,107,20.4,27,16,13.9,27.6,0,,PM 2.5,4/20/2022 5:05:13 PM,4/20/2022 5:05:00 PM
77071809,USFS 1078,,,0.005,0.004,16.7,2.6,107,21.9,25,15,13.9,29.2,0,,PM 2.5,4/20/2022 6:05:14 PM,4/20/2022 6:05:00 PM
77073049,USFS 1078,,,0.004,0.008,16.7,2.5,109,22.9,25,14,13.9,30.5,0,,PM 2.5,4/20/2022 7:05:14 PM,4/20/2022 7:05:00 PM
77074214,USFS 1078,,,0.006,0.006,16.7,2.7,116,23.4,27,15,13.9,31.6,0,,PM 2.5,4/20/2022 8:05:14 PM,4/20/2022 8:05:00 PM
77075485,USFS 1078,,,0.003,0.006,16.7,2.5,116,23.7,30,16,13.8,32.5,0,,PM 2.5,4/20/2022 9:05:13 PM,4/20/2022 9:05:00 PM
77076726,USFS 1078,,,0.010,0.007,16.7,2.6,123,23.0,33,18,13.9,31.2,0,,PM 2.5,4/20/2022 10:05:14 PM,4/20/2022 10:05:00 PM
77078963,USFS 1078,,,0.005,0.002,16.7,2.0,125,22.2,39,21,13.9,29.1,0,,PM 2.5,4/20/2022 11:05:13 PM,4/20/2022 11:05:00 PM
77080712,USFS 1078,,,0.010,0.009,16.7,1.4,114,20.9,44,24,13.9,27.0,0,,PM 2.5,4/21/2022 12:05:13 AM,4/21/2022 12:05:00 AM
77081641,USFS 1078,,,0.006,0.004,16.6,0.4,14,18.1,57,30,14.0,24.6,0,,PM 2.5,4/21/2022 1:05:13 AM,4/21/2022 1:06:00 AM
77082192,USFS 1078,,,0.008,0.008,16.7,0.4,323,16.2,63,34,14.0,21.9,0,,PM 2.5,4/21/2022 2:05:13 AM,4/21/2022 2:05:00 AM
77082816,USFS 1078,,,0.009,0.007,16.7,0.8,77,16.2,65,37,14.0,20.8,0,,PM 2.5,4/21/2022 3:05:13 AM,4/21/2022 3:05:00 AM
77083379,USFS 1078,,,0.010,0.012,16.7,0.9,94,16.1,67,39,14.0,20.5,0,,PM 2.5,4/21/2022 4:05:13 AM,4/21/2022 4:05:00 AM
77083858,USFS 1078,,,0.006,0.011,16.7,1.3,103,16.1,69,42,14.0,20.3,0,,PM 2.5,4/21/2022 5:05:14 AM,4/21/2022 5:06:00 AM
77084295,USFS 1078,,,0.009,0.005,16.7,1.5,114,15.7,73,45,13.9,20.4,0,,PM 2.5,4/21/2022 6:05:14 AM,4/21/2022 6:05:00 AM
77084728,USFS 1078,,,0.004,0.008,16.7,1.3,108,15.1,77,45,13.8,21.0,0,,PM 2.5,4/21/2022 7:05:14 AM,4/21/2022 7:06:00 AM
77085162,USFS 1078,,,0.005,0.003,16.7,0.7,70,14.1,80,45,13.8,20.7,0,,PM 2.5,4/21/2022 8:05:13 AM,4/21/2022 8:05:00 AM
77085617,USFS 1078,,,0.003,0.006,16.7,0.9,54,13.4,83,45,13.7,20.9,0,,PM 2.5,4/21/2022 9:05:13 AM,4/21/2022 9:05:00 AM
77086105,USFS 1078,,,0.004,0.002,16.7,0.8,38,12.7,85,45,13.7,20.9,0,,PM 2.5,4/21/2022 10:05:13 AM,4/21/2022 10:05:00 AM
77087503,USFS 1078,,,0.004,-0.000,16.7,1.1,53,12.7,86,45,13.6,21.2,0,,PM 2.5,4/21/2022 11:05:13 AM,4/21/2022 11:05:00 AM
77089017,USFS 1078,,,0.023,0.022,16.7,1.2,55,13.5,84,45,13.7,21.5,0,,PM 2.5,4/21/2022 12:05:14 PM,4/21/2022 12:05:00 PM
77090725,USFS 1078,,,-0.005,-0.005,16.7,1.3,47,14.8,80,45,13.9,21.4,0,,PM 2.5,4/21/2022 1:05:13 PM,4/21/2022 1:05:00 PM
77091628,USFS 1078,,,0.010,0.010,16.7,0.3,60,15.6,77,44,13.9,21.9,0,,PM 2.5,4/21/2022 2:05:13 PM,4/21/2022 2:05:00 PM
77092289,USFS 1078,,,-0.004,-0.005,16.7,0.4,117,18.3,68,39,13.9,24.4,0,,PM 2.5,4/21/2022 3:05:13 PM,4/21/2022 3:05:00 PM
77093242,USFS 1078,,,-0.000,0.002,16.7,1.7,113,21.2,58,30,13.9,28.7,0,,PM 2.5,4/21/2022 4:05:13 PM,4/21/2022 4:05:00 PM
77093989,USFS 1078,,,0.002,0.007,16.7,2.5,127,22.9,51,26,13.9,31.1,0,,PM 2.5,4/21/2022 5:05:13 PM,4/21/2022 5:06:00 PM
77094918,USFS 1078,,,0.004,0.002,16.7,2.0,145,24.3,48,24,13.9,32.8,0,,PM 2.5,4/21/2022 6:05:14 PM,4/21/2022 6:05:00 PM
77095957,USFS 1078,,,0.003,0.001,16.7,1.6,76,25.6,43,21,13.9,34.6,0,,PM 2.5,4/21/2022 7:05:14 PM,4/21/2022 7:05:00 PM
77096915,USFS 1078,,,0.007,0.009,16.7,1.7,103,25.9,40,19,13.9,35.7,0,,PM 2.5,4/21/2022 8:05:13 PM,4/21/2022 8:05:00 PM
77097808,USFS 1078,,,0.003,0.002,16.7,1.8,87,26.0,40,19,13.9,35.7,0,,PM 2.5,4/21/2022 9:05:13 PM,4/21/2022 9:06:00 PM
77099176,USFS 1078,,,0.005,0.002,16.7,2.0,121,25.6,40,20,13.9,35.6,0,,PM 2.5,4/21/2022 10:05:14 PM,4/21/2022 10:05:00 PM
77100581,USFS 1078,,,0.012,0.011,16.7,1.6,103,24.8,43,22,13.9,33.7,0,,PM 2.5,4/21/2022 11:05:13 PM,4/21/2022 11:05:00 PM
77101655,USFS 1078,32.45256,-84.7765,,,,,,,,,,,,12.8,,4/21/2022 11:56:06 PM,4/21/2022 11:56:00 PM
77101773,USFS 1078,,,0.010,0.018,16.7,1.3,119,23.0,50,26,13.9,29.9,0,,PM 2.5,4/22/2022 12:05:14 AM,4/22/2022 12:05:00 AM
77102359,USFS 1078,,,0.023,0.017,16.6,0.5,38,19.9,63,33,14.0,26.5,0,,PM 2.5,4/22/2022 1:06:33 AM,4/22/2022 1:07:00 AM
77102776,USFS 1078,,,0.008,0.009,16.7,0.4,341,17.3,73,39,14.0,23.4,0,,PM 2.5,4/22/2022 2:05:13 AM,4/22/2022 2:05:00 AM
77103220,USFS 1078,,,0.013,0.012,16.7,0.4,333,16.4,76,43,14.0,21.8,0,,PM 2.5,4/22/2022 3:05:13 AM,4/22/2022 3:05:00 AM
77103694,USFS 1078,,,-0.002,-0.005,16.7,0.3,322,15.0,82,45,13.9,21.0,0,,PM 2.5,4/22/2022 4:05:14 AM,4/22/2022 4:05:00 AM
77104135,USFS 1078,,,0.008,0.019,16.7,0.4,51,13.7,89,45,13.8,21.5,0,,PM 2.5,4/22/2022 5:05:13 AM,4/22/2022 5:05:00 AM
77104662,USFS 1078,,,0.011,0.013,16.7,0.4,324,13.8,87,45,13.7,21.7,0,,PM 2.5,4/22/2022 6:05:13 AM,4/22/2022 6:05:00 AM
77105151,USFS 1078,,,0.007,0.004,16.7,0.3,81,13.1,89,45,13.7,21.2,0,,PM 2.5,4/22/2022 7:05:14 AM,4/22/2022 7:05:00 AM
77105590,USFS 1078,,,0.008,0.007,16.7,0.4,325,12.7,90,45,13.7,21.1,0,,PM 2.5,4/22/2022 8:05:14 AM,4/22/2022 8:05:00 AM
77106038,USFS 1078,,,0.015,0.013,16.7,0.3,326,12.6,89,45,13.7,21.0,0,,PM 2.5,4/22/2022 9:05:13 AM,4/22/2022 9:05:00 AM
77106605,USFS 1078,,,-0.001,-0.002,16.7,0.5,2,12.1,91,45,13.6,21.1,0,,PM 2.5,4/22/2022 10:05:13 AM,4/22/2022 10:05:00 AM
77107784,USFS 1078,,,0.005,0.009,16.7,0.6,334,11.7,91,45,13.6,20.9,0,,PM 2.5,4/22/2022 11:05:13 AM,4/22/2022 11:05:00 AM
77109902,USFS 1078,,,0.009,0.010,16.7,0.5,305,11.7,91,45,13.6,21.0,0,,PM 2.5,4/22/2022 12:05:13 PM,4/22/2022 12:05:00 PM
77111585,USFS 1078,,,0.018,0.011,16.7,1.1,31,15.2,84,43,13.8,23.1,0,,PM 2.5,4/22/2022 1:05:13 PM,4/22/2022 1:05:00 PM
77112560,USFS 1078,,,-0.005,-0.004,16.7,1.2,33,18.4,71,37,13.9,25.3,0,,PM 2.5,4/22/2022 2:05:13 PM,4/22/2022 2:05:00 PM
77113247,USFS 1078,,,0.006,0.007,16.7,1.2,51,21.4,60,29,13.9,29.9,0,,PM 2.5,4/22/2022 3:05:14 PM,4/22/2022 3:05:00 PM
77114027,USFS 1078,,,0.009,-0.000,16.7,1.8,105,23.6,50,24,13.9,32.8,0,,PM 2.5,4/22/2022 4:05:14 PM,4/22/2022 4:05:00 PM
77115065,USFS 1078,,,0.005,0.009,16.7,2.2,105,25.3,44,22,13.9,34.2,0,,PM 2.5,4/22/2022 5:05:13 PM,4/22/2022 5:05:00 PM
77116263,USFS 1078,,,0.023,0.026,16.7,2.4,109,25.9,40,21,13.9,34.2,0,,PM 2.5,4/22/2022 6:05:14 PM,4/22/2022 6:05:00 PM
77117510,USFS 1078,,,0.031,0.028,16.7,2.1,82,26.7,37,20,13.9,34.8,0,,PM 2.5,4/22/2022 7:05:13 PM,4/22/2022 7:06:00 PM
77118387,USFS 1078,,,0.006,0.005,16.7,1.9,92,27.3,36,18,13.8,36.1,0,,PM 2.5,4/22/2022 8:05:14 PM,4/22/2022 8:05:00 PM
77119279,USFS 1078,,,0.008,0.009,16.7,2.0,102,27.5,34,17,13.8,36.9,0,,PM 2.5,4/22/2022 9:05:14 PM,4/22/2022 9:05:00 PM
77120803,USFS 1078,,,0.013,0.010,16.7,1.8,98,27.5,33,17,13.8,36.7,0,,PM 2.5,4/22/2022 10:05:13 PM,4/22/2022 10:05:00 PM
77122680,USFS 1078,,,0.015,0.020,16.7,1.7,116,26.7,37,18,13.8,35.7,0,,PM 2.5,4/22/2022 11:05:14 PM,4/22/2022 11:05:00 PM
77124108,USFS 1078,,,0.016,0.017,16.7,1.3,108,24.7,44,23,13.8,31.7,0,,PM 2.5,4/23/2022 12:05:14 AM,4/23/2022 12:05:00 AM
77124909,USFS 1078,,,0.037,0.033,16.6,0.4,340,21.1,59,30,13.9,28.1,0,,PM 2.5,4/23/2022 1:05:14 AM,4/23/2022 1:06:00 AM
77125601,USFS 1078,,,0.011,0.011,16.7,0.4,346,18.5,69,36,14.0,24.6,0,,PM 2.5,4/23/2022 2:05:13 AM,4/23/2022 2:05:00 AM
77126285,USFS 1078,,,0.018,0.014,16.7,0.3,359,17.0,77,41,14.0,22.8,0,,PM 2.5,4/23/2022 3:05:13 AM,4/23/2022 3:05:00 AM
77126784,USFS 1078,,,0.010,0.016,16.7,0.3,318,15.8,81,44,14.0,21.5,0,,PM 2.5,4/23/2022 4:05:14 AM,4/23/2022 4:05:00 AM
77127212,USFS 1078,,,-0.002,-0.005,16.7,0.4,97,14.6,86,45,13.8,21.7,0,,PM 2.5,4/23/2022 5:05:13 AM,4/23/2022 5:05:00 AM
77127692,USFS 1078,,,0.022,0.020,16.7,0.5,61,15.0,83,45,13.9,21.6,0,,PM 2.5,4/23/2022 6:05:13 AM,4/23/2022 6:05:00 AM
77128136,USFS 1078,,,0.003,0.005,16.7,0.7,102,16.3,71,43,14.0,20.6,0,,PM 2.5,4/23/2022 7:05:13 AM,4/23/2022 7:06:00 AM
77128576,USFS 1078,,,0.017,0.015,16.7,0.7,113,16.1,70,43,14.0,20.4,0,,PM 2.5,4/23/2022 8:05:14 AM,4/23/2022 8:05:00 AM
77129016,USFS 1078,,,0.002,0.006,16.7,0.5,16,14.7,78,44,13.9,20.3,0,,PM 2.5,4/23/2022 9:05:13 AM,4/23/2022 9:05:00 AM
77129600,USFS 1078,,,0.003,0.002,16.7,0.5,325,13.2,86,45,13.7,20.7,0,,PM 2.5,4/23/2022 10:05:13 AM,4/23/2022 10:05:00 AM
77130157,USFS 1078,,,0.022,0.015,16.7,0.6,310,12.2,89,45,13.7,20.8,0,,PM 2.5,4/23/2022 11:05:13 AM,4/23/2022 11:05:00 AM
77131123,USFS 1078,,,0.012,0.026,16.7,0.4,51,12.2,90,45,13.7,20.8,0,,PM 2.5,4/23/2022 12:05:13 PM,4/23/2022 12:05:00 PM
77132012,USFS 1078,,,0.001,-0.005,16.7,0.9,67,15.8,80,41,13.9,22.3,0,,PM 2.5,4/23/2022 1:05:13 PM,4/23/2022 1:05:00 PM
77132604,USFS 1078,,,-0.002,0.004,16.7,1.2,92,19.2,69,36,13.9,26.1,0,,PM 2.5,4/23/2022 2:05:14 PM,4/23/2022 2:05:00 PM
77133184,USFS 1078,,,0.002,-0.001,16.7,2.4,146,22.0,58,29,13.9,29.6,0,,PM 2.5,4/23/2022 3:05:14 PM,4/23/2022 3:05:00 PM
77133683,USFS 1078,,,0.007,0.004,16.7,2.5,143,23.8,50,25,13.9,31.9,0,,PM 2.5,4/23/2022 4:05:13 PM,4/23/2022 4:05:00 PM
77134238,USFS 1078,,,-0.000,0.005,16.7,2.6,134,25.3,46,24,13.9,33.4,0,,PM 2.5,4/23/2022 5:06:32 PM,4/23/2022 5:07:00 PM
77134883,USFS 1078,,,0.005,-0.000,16.7,2.9,134,26.1,42,22,13.9,34.0,0,,PM 2.5,4/23/2022 6:05:14 PM,4/23/2022 6:06:00 PM
77135622,USFS 1078,,,0.005,0.007,16.7,2.6,126,27.1,39,21,13.9,34.7,0,,PM 2.5,4/23/2022 7:05:13 PM,4/23/2022 7:05:00 PM
77136419,USFS 1078,,,-0.000,-0.000,16.7,2.3,131,27.6,38,20,13.9,36.1,0,,PM 2.5,4/23/2022 8:05:13 PM,4/23/2022 8:05:00 PM
77137185,USFS 1078,,,0.008,0.008,16.7,2.3,106,27.3,39,20,13.9,36.4,0,,PM 2.5,4/23/2022 9:05:14 PM,4/23/2022 9:05:00 PM
77137668,USFS 1078,,,0.004,0.003,16.7,2.3,109,27.2,39,20,13.8,35.6,0,,PM 2.5,4/23/2022 10:05:13 PM,4/23/2022 10:05:00 PM
77138240,USFS 1078,,,0.004,0.008,16.7,2.2,128,26.7,40,21,13.9,34.4,0,,PM 2.5,4/23/2022 11:05:14 PM,4/23/2022 11:06:00 PM
77139281,USFS 1078,32.45253,-84.77652,,,,,,,,,,,,12.9,,4/23/2022 11:56:04 PM,4/23/2022 11:56:00 PM
77139427,USFS 1078,,,0.011,0.009,16.7,1.8,117,25.1,45,25,13.9,31.7,0,,PM 2.5,4/24/2022 12:05:13 AM,4/24/2022 12:05:00 AM
77140055,USFS 1078,,,0.012,0.011,16.6,0.6,114,22.2,56,30,13.9,28.5,0,,PM 2.5,4/24/2022 1:05:14 AM,4/24/2022 1:05:00 AM
77140589,USFS 1078,,,0.009,0.014,16.7,0.4,332,19.1,69,35,13.9,25.5,0,,PM 2.5,4/24/2022 2:05:13 AM,4/24/2022 2:05:00 AM
77141068,USFS 1078,,,0.011,0.009,16.7,0.4,15,17.7,76,40,13.9,23.7,0,,PM 2.5,4/24/2022 3:05:13 AM,4/24/2022 3:06:00 AM
77141490,USFS 1078,,,0.010,0.004,16.7,0.6,95,17.0,78,42,13.9,22.7,0,,PM 2.5,4/24/2022 4:05:13 AM,4/24/2022 4:05:00 AM
77141947,USFS 1078,,,0.001,0.004,16.7,1.2,114,18.5,70,42,13.9,22.7,0,,PM 2.5,4/24/2022 5:05:13 AM,4/24/2022 5:05:00 AM
77142389,USFS 1078,,,0.008,0.011,16.7,1.6,111,19.0,66,41,13.9,23.2,0,,PM 2.5,4/24/2022 6:05:13 AM,4/24/2022 6:05:00 AM
77142834,USFS 1078,,,0.009,0.011,16.7,1.2,100,17.8,70,42,13.9,22.6,0,,PM 2.5,4/24/2022 7:05:13 AM,4/24/2022 7:05:00 AM
77143317,USFS 1078,,,0.004,0.002,16.7,0.8,92,16.4,76,44,13.9,21.6,0,,PM 2.5,4/24/2022 8:05:13 AM,4/24/2022 8:05:00 AM
77143851,USFS 1078,,,0.010,-0.005,16.7,0.6,110,15.8,80,45,13.8,21.7,0,,PM 2.5,4/24/2022 9:05:14 AM,4/24/2022 9:05:00 AM
77144467,USFS 1078,,,-0.000,0.015,16.7,0.7,92,15.5,82,45,13.8,22.2,0,,PM 2.5,4/24/2022 10:05:14 AM,4/24/2022 10:05:00 AM
77144965,USFS 1078,,,0.009,-0.003,16.7,0.7,26,15.1,84,45,13.8,22.3,0,,PM 2.5,4/24/2022 11:05:14 AM,4/24/2022 11:06:00 AM
77145708,USFS 1078,,,0.001,0.011,16.7,0.9,28,14.5,87,45,13.7,22.7,0,,PM 2.5,4/24/2022 12:05:14 PM,4/24/2022 12:06:00 PM
